Round/Game,Winner,Loser,Crash,Timeout,Map,Duration,W Score,L Score,(W-L)/Max,W 55,W 1000,W 10000,L 55,L 1000,L 10000,Win Addr,Lose Addr,Start,Finish,Round/Game,,Bot,Games,Win,Loss,Win %,AvgTime,Hour,Crash,Timeout
9 / 01922,Aiur,Tyr,FALSE,FALSE,Python,00:08:50,18596,450,0.97575,0,0,0,0,0,0,/192.168.0.43,/192.168.0.23,20160925_234405,20160925_234535,10 / 01922,,,,,,,,,,
9 / 01924,Aiur,GarmBot,FALSE,FALSE,Python,00:17:06,75548,34514,0.54314,0,0,0,0,0,0,/192.168.0.13,/192.168.0.34,20160925_234525,20160925_235021,10 / 01924,,,,,,,,,,
9 / 01926,Aiur,Overkill,FALSE,FALSE,Python,00:14:42,68017,31182,0.54155,0,0,0,6,0,0,/192.168.0.43,/192.168.0.41,20160925_234652,20160925_235011,10 / 01926,,,,,,,,,,
10 / 02100,Aiur,UAlbertaBot,FALSE,FALSE,Benzene,00:14:16,22732,7190,0.68368,0,0,0,0,0,0,/192.168.0.22,/192.168.0.12,20160926_020516,20160926_020711,11 / 02100,,,,,,,,,,
10 / 02121,Aiur,MegaBot,FALSE,MegaBot,Benzene,00:17:58,65165,49074,0.24692,0,0,0,320,0,0,/192.168.0.43,/192.168.0.34,20160926_021831,20160926_022517,11 / 02121,,,,,,,,,,
10 / 02123,Aiur,Skynet,FALSE,FALSE,Benzene,00:09:34,27138,10562,0.61078,0,0,0,0,0,0,/192.168.0.44,/192.168.0.41,20160926_022032,20160926_022232,11 / 02123,,,,,,,,,,
10 / 02125,Aiur,Ximp,Ximp,FALSE,Benzene,00:01:40,1108,1136,-0.02463,0,0,0,1,0,0,/192.168.0.31,/192.168.0.12,20160926_022159,20160926_022345,11 / 02125,,,,,,,,,,
10 / 02129,Aiur,Oritaka,FALSE,FALSE,Benzene,00:08:40,27644,7518,0.72802,0,0,0,0,0,0,/192.168.0.23,/192.168.0.31,20160926_022440,20160926_022634,11 / 02129,,,,,,,,,,
10 / 02130,Aiur,SRbotOne,FALSE,FALSE,Benzene,00:14:07,47535,30374,0.36101,0,0,0,137,0,0,/192.168.0.12,/192.168.0.33,20160926_022522,20160926_022827,11 / 02130,,,,,,,,,,
10 / 02131,Aiur,TerranUAB,FALSE,FALSE,Benzene,00:08:16,20546,7416,0.63902,0,0,0,0,0,0,/192.168.0.42,/192.168.0.32,20160926_022603,20160926_022741,11 / 02131,,,,,,,,,,
10 / 02132,Aiur,Tyr,FALSE,FALSE,Benzene,00:09:07,19891,450,0.97733,0,0,0,0,0,0,/192.168.0.13,/192.168.0.43,20160926_022642,20160926_022812,11 / 02132,,,,,,,,,,
10 / 02134,Aiur,GarmBot,FALSE,FALSE,Benzene,00:13:13,55626,23960,0.56926,0,0,0,0,0,0,/192.168.0.44,/192.168.0.31,20160926_022803,20160926_023126,11 / 02134,,,,,,,,,,
10 / 02136,Aiur,Overkill,FALSE,FALSE,Benzene,00:22:15,142696,103010,0.27811,0,0,0,0,0,0,/192.168.0.42,/192.168.0.22,20160926_022933,20160926_023445,11 / 02136,,,,,,,,,,
10 / 02138,Aiur,ZZZKBot,FALSE,FALSE,Benzene,00:14:26,31874,8560,0.73142,0,0,0,0,0,0,/192.168.0.43,/192.168.0.33,20160926_023056,20160926_023257,11 / 02138,,,,,,,,,,
11 / 02330,Aiur,CruzBot,FALSE,FALSE,Destination,00:11:45,44955,21398,0.524,0,0,0,0,0,0,/192.168.0.44,/192.168.0.43,20160926_051953,20160926_052214,12 / 02330,,,,,,,,,,
11 / 02331,Aiur,MegaBot,FALSE,MegaBot,Destination,00:14:08,50576,42337,0.1629,0,0,0,320,0,0,/192.168.0.41,/192.168.0.32,20160926_052034,20160926_052754,12 / 02331,,,,,,,,,,
11 / 02333,Aiur,Skynet,FALSE,FALSE,Destination,00:08:58,25768,11132,0.56797,0,0,0,0,0,0,/192.168.0.11,/192.168.0.22,20160926_052155,20160926_052339,12 / 02333,,,,,,,,,,
11 / 02334,Aiur,Xelnaga,FALSE,FALSE,Destination,00:14:00,18115,2644,0.854,0,0,0,0,0,0,/192.168.0.43,/192.168.0.13,20160926_052239,20160926_052435,12 / 02334,,,,,,,,,,
11 / 02336,Aiur,IceBot,FALSE,FALSE,Destination,00:11:00,31157,11796,0.62138,0,0,0,0,0,0,/192.168.0.42,/192.168.0.23,20160926_052358,20160926_052549,12 / 02336,,,,,,,,,,
11 / 02338,Aiur,LetaBot,FALSE,FALSE,Destination,00:14:00,65532,35903,0.45212,0,0,0,0,0,0,/192.168.0.13,/192.168.0.22,20160926_052516,20160926_052743,12 / 02338,,,,,,,,,,
11 / 02340,Aiur,SRbotOne,FALSE,FALSE,Destination,00:11:14,31520,8576,0.7279,0,0,0,3,0,0,/192.168.0.23,/192.168.0.44,20160926_052641,20160926_052826,12 / 02340,,,,,,,,,,
11 / 02341,Aiur,TerranUAB,FALSE,FALSE,Destination,00:07:47,9362,3475,0.62875,0,0,0,0,0,0,/192.168.0.31,/192.168.0.42,20160926_052718,20160926_052849,12 / 02341,,,,,,,,,,
11 / 02342,Aiur,Tyr,FALSE,FALSE,Destination,00:07:51,11294,450,0.96007,0,0,0,0,0,0,/192.168.0.22,/192.168.0.11,20160926_052800,20160926_052919,12 / 02342,,,,,,,,,,
11 / 02344,Aiur,GarmBot,FALSE,FALSE,Destination,00:23:33,123026,91826,0.2536,0,0,0,0,0,0,/192.168.0.44,/192.168.0.32,20160926_052921,20160926_053501,12 / 02344,,,,,,,,,,
11 / 02346,Aiur,Overkill,FALSE,FALSE,Destination,00:18:55,86799,60899,0.29839,1,0,0,0,0,0,/192.168.0.34,/192.168.0.31,20160926_053054,20160926_053512,12 / 02346,,,,,,,,,,
12 / 02540,Aiur,CruzBot,FALSE,FALSE,HeartbreakRidge,00:15:24,64326,35594,0.44666,0,0,0,0,0,0,/192.168.0.41,/192.168.0.31,20160926_081857,20160926_082156,13 / 02540,,,,,,,,,,
12 / 02541,Aiur,MegaBot,MegaBot,FALSE,HeartbreakRidge,00:00:01,450,0,0.99778,0,0,0,0,0,0,/192.168.0.12,/192.168.0.44,20160926_081939,20160926_082112,13 / 02541,,,,,,,,,,
12 / 02542,Aiur,NUSBot,NUSBot,FALSE,HeartbreakRidge,00:00:01,450,0,0.99778,0,0,0,0,0,0,/192.168.0.22,/192.168.0.23,20160926_082114,20160926_082247,13 / 02542,,,,,,,,,,
12 / 02543,Aiur,Skynet,FALSE,FALSE,HeartbreakRidge,00:20:54,92792,87721,0.05465,0,0,0,4,0,0,/192.168.0.34,/192.168.0.33,20160926_082250,20160926_082804,13 / 02543,,,,,,,,,,
12 / 02546,Aiur,IceBot,FALSE,FALSE,HeartbreakRidge,00:12:52,47687,21356,0.55215,0,0,0,0,0,0,/192.168.0.44,/192.168.0.31,20160926_082453,20160926_082707,13 / 02546,,,,,,,,,,
12 / 02549,Aiur,Oritaka,FALSE,FALSE,HeartbreakRidge,00:20:36,52327,12588,0.75942,0,0,0,0,0,0,/192.168.0.43,/192.168.0.32,20160926_082653,20160926_083039,13 / 02549,,,,,,,,,,
12 / 02550,Aiur,SRbotOne,FALSE,FALSE,HeartbreakRidge,00:11:16,31828,11578,0.63621,0,0,0,9,0,0,/192.168.0.13,/192.168.0.11,20160926_082735,20160926_082950,13 / 02550,,,,,,,,,,
12 / 02551,Aiur,TerranUAB,FALSE,FALSE,HeartbreakRidge,00:13:28,54768,28228,0.48458,0,0,0,0,0,0,/192.168.0.12,/192.168.0.31,20160926_082817,20160926_083050,13 / 02551,,,,,,,,,,
12 / 02552,Aiur,Tyr,FALSE,FALSE,HeartbreakRidge,00:04:39,4452,450,0.89872,0,0,0,0,0,0,/192.168.0.44,/192.168.0.33,20160926_082859,20160926_082957,13 / 02552,,,,,,,,,,
12 / 02553,Aiur,Cimex,FALSE,FALSE,HeartbreakRidge,00:11:37,44468,20070,0.54865,0,0,0,0,0,0,/192.168.0.34,/192.168.0.42,20160926_082955,20160926_083209,13 / 02553,,,,,,,,,,
12 / 02554,Aiur,GarmBot,FALSE,FALSE,HeartbreakRidge,00:09:28,20302,5958,0.7065,0,0,0,0,0,0,/192.168.0.23,/192.168.0.11,20160926_083037,20160926_083251,13 / 02554,,,,,,,,,,
12 / 02555,Aiur,JiaBot,FALSE,FALSE,HeartbreakRidge,00:12:48,37743,9102,0.75882,0,0,0,22,0,0,/192.168.0.13,/192.168.0.44,20160926_083121,20160926_083325,13 / 02555,,,,,,,,,,
12 / 02556,Aiur,Overkill,FALSE,FALSE,HeartbreakRidge,00:19:48,38417,9215,0.76011,0,0,0,0,0,0,/192.168.0.33,/192.168.0.41,20160926_083209,20160926_083538,13 / 02556,,,,,,,,,,
13 / 02730,Aiur,UAlbertaBot,FALSE,FALSE,Aztec,00:13:39,32443,10670,0.67109,0,0,0,0,0,0,/192.168.0.42,/192.168.0.32,20160926_110204,20160926_110415,14 / 02730,,,,,,,,,,
13 / 02750,Aiur,CruzBot,FALSE,FALSE,Aztec,00:14:38,54327,22708,0.582,0,0,0,0,0,0,/192.168.0.41,/192.168.0.44,20160926_111550,20160926_111844,14 / 02750,,,,,,,,,,
13 / 02753,Aiur,Skynet,FALSE,FALSE,Aztec,00:09:43,33338,9294,0.7212,0,0,0,0,0,0,/192.168.0.32,/192.168.0.42,20160926_111753,20160926_111956,14 / 02753,,,,,,,,,,
13 / 02754,Aiur,Xelnaga,FALSE,FALSE,Aztec,00:11:20,45777,18286,0.60053,0,0,0,0,0,0,/192.168.0.23,/192.168.0.34,20160926_111838,20160926_112030,14 / 02754,,,,,,,,,,
13 / 02758,Aiur,LetaBot,FALSE,FALSE,Aztec,00:19:53,98706,82458,0.16461,0,0,0,0,0,0,/192.168.0.22,/192.168.0.12,20160926_112124,20160926_112516,14 / 02758,,,,,,,,,,
13 / 02759,Aiur,Oritaka,FALSE,FALSE,Aztec,00:08:43,18607,7642,0.58926,0,0,0,0,0,0,/192.168.0.42,/192.168.0.33,20160926_112206,20160926_112414,14 / 02759,,,,,,,,,,
13 / 02760,Aiur,SRbotOne,FALSE,FALSE,Aztec,00:14:13,60230,30194,0.49868,0,0,0,8,0,0,/192.168.0.34,/192.168.0.32,20160926_112246,20160926_112526,14 / 02760,,,,,,,,,,
13 / 02761,Aiur,TerranUAB,FALSE,FALSE,Aztec,00:07:20,10206,3462,0.66072,0,0,0,0,0,0,/192.168.0.43,/192.168.0.23,20160926_112324,20160926_112454,14 / 02761,,,,,,,,,,
13 / 02762,Aiur,Tyr,FALSE,FALSE,Aztec,00:04:36,4876,450,0.90753,0,0,0,0,0,0,/192.168.0.11,/192.168.0.41,20160926_112404,20160926_112503,14 / 02762,,,,,,,,,,
13 / 02763,Aiur,Cimex,FALSE,FALSE,Aztec,00:18:47,82999,61950,0.2536,0,0,0,0,0,0,/192.168.0.33,/192.168.0.44,20160926_112443,20160926_112833,14 / 02763,,,,,,,,,,
13 / 02766,Aiur,Overkill,FALSE,FALSE,Aztec,00:13:26,73145,33461,0.54253,0,0,0,0,0,0,/192.168.0.13,/192.168.0.11,20160926_112657,20160926_112945,14 / 02766,,,,,,,,,,
13 / 02767,Aiur,tscmoo,FALSE,FALSE,Aztec,00:15:04,43375,20650,0.52391,0,0,0,0,0,0,/192.168.0.12,/192.168.0.31,20160926_112735,20160926_113323,14 / 02767,,,,,,,,,,
14 / 02961,Aiur,MegaBot,FALSE,FALSE,TauCross,00:13:32,16358,3420,0.79088,0,0,0,0,0,0,/192.168.0.13,/192.168.0.42,20160926_140455,20160926_140649,15 / 02961,,,,,,,,,,
14 / 02963,Aiur,Skynet,FALSE,FALSE,TauCross,00:12:00,40985,13675,0.66633,0,0,0,0,0,0,/192.168.0.34,/192.168.0.23,20160926_140618,20160926_140838,15 / 02963,,,,,,,,,,
14 / 02965,Aiur,Ximp,FALSE,Ximp,TauCross,00:22:32,69882,154149,-0.54666,2,0,0,320,0,0,/192.168.0.32,/192.168.0.13,20160926_140741,20160926_141404,15 / 02965,,,,,,,,,,
14 / 02966,Aiur,IceBot,FALSE,FALSE,TauCross,00:12:24,33610,12380,0.63164,0,0,0,0,0,0,/192.168.0.42,/192.168.0.44,20160926_140820,20160926_141028,15 / 02966,,,,,,,,,,
14 / 02968,Aiur,LetaBot,FALSE,FALSE,TauCross,00:15:52,64229,36623,0.4298,0,0,0,0,0,0,/192.168.0.23,/192.168.0.12,20160926_140945,20160926_141214,15 / 02968,,,,,,,,,,
14 / 02970,Aiur,SRbotOne,FALSE,FALSE,TauCross,00:15:40,66809,37091,0.44481,0,0,0,127,0,0,/192.168.0.44,/192.168.0.22,20160926_141127,20160926_141438,15 / 02970,,,,,,,,,,
14 / 02972,Aiur,Tyr,FALSE,FALSE,TauCross,00:09:38,16082,450,0.97196,0,0,0,0,0,0,/192.168.0.43,/192.168.0.12,20160926_141252,20160926_141422,15 / 02972,,,,,,,,,,
14 / 02973,Aiur,Cimex,FALSE,FALSE,TauCross,00:13:28,16892,2557,0.84858,0,0,0,0,0,0,/192.168.0.23,/192.168.0.32,20160926_141417,20160926_141636,15 / 02973,,,,,,,,,,
14 / 02976,Aiur,Overkill,FALSE,FALSE,TauCross,00:14:48,58539,29662,0.49329,0,0,0,0,0,0,/192.168.0.22,/192.168.0.33,20160926_141636,20160926_141938,15 / 02976,,,,,,,,,,
15 / 03170,Aiur,CruzBot,FALSE,FALSE,Andromeda,00:09:24,26102,7783,0.7018,0,0,0,0,0,0,/192.168.0.34,/192.168.0.32,20160926_165724,20160926_165923,16 / 03170,,,,,,,,,,
15 / 03173,Aiur,Skynet,FALSE,Skynet,Andromeda,00:13:31,40217,40037,0.00448,0,0,0,320,0,0,/192.168.0.32,/192.168.0.11,20160926_165939,20160926_170336,16 / 03173,,,,,,,,,,
15 / 03174,Aiur,Xelnaga,FALSE,FALSE,Andromeda,00:10:49,28821,7670,0.73385,0,0,0,0,0,0,/192.168.0.42,/192.168.0.34,20160926_170044,20160926_170233,16 / 03174,,,,,,,,,,
15 / 03176,Aiur,IceBot,FALSE,FALSE,Andromeda,00:28:17,137922,162435,-0.15091,0,0,0,18,0,0,/192.168.0.11,/192.168.0.42,20160926_170351,20160926_170955,16 / 03176,,,,,,,,,,
15 / 03180,Aiur,SRbotOne,FALSE,FALSE,Andromeda,00:20:09,70078,45407,0.35205,0,0,0,124,0,0,/192.168.0.22,/192.168.0.12,20160926_170942,20160926_171335,16 / 03180,,,,,,,,,,
15 / 03181,Aiur,TerranUAB,FALSE,FALSE,Andromeda,00:15:12,54426,35427,0.34907,0,0,0,0,0,0,/192.168.0.11,/192.168.0.41,20160926_171020,20160926_171321,16 / 03181,,,,,,,,,,
15 / 03182,Aiur,Tyr,FALSE,FALSE,Andromeda,00:06:25,9818,450,0.95407,0,0,0,0,0,0,/192.168.0.23,/192.168.0.42,20160926_171100,20160926_171212,16 / 03182,,,,,,,,,,
15 / 03183,Aiur,Cimex,Cimex,FALSE,Andromeda,00:07:56,12276,5614,0.54264,0,0,0,0,0,0,/192.168.0.13,/192.168.0.44,20160926_171216,20160926_171453,16 / 03183,,,,,,,,,,
16 / 03381,Aiur,MegaBot,FALSE,FALSE,CircuitBreaker,00:18:23,75922,50125,0.33978,0,0,0,9,0,0,/192.168.0.43,/192.168.0.13,20160926_195915,20160926_200332,17 / 03381,,,,,,,,,,
16 / 03383,Aiur,Skynet,FALSE,FALSE,CircuitBreaker,00:10:18,34566,11816,0.65814,0,0,0,11,0,0,/192.168.0.31,/192.168.0.44,20160926_200039,20160926_200259,17 / 03383,,,,,,,,,,
16 / 03386,Aiur,IceBot,FALSE,FALSE,CircuitBreaker,00:27:19,144941,126335,0.12837,0,0,0,13,0,0,/192.168.0.32,/192.168.0.11,20160926_200248,20160926_200834,17 / 03386,,,,,,,,,,
16 / 03388,Aiur,LetaBot,FALSE,FALSE,CircuitBreaker,00:15:32,83860,52611,0.37263,0,0,0,1,0,0,/192.168.0.42,/192.168.0.34,20160926_200411,20160926_200653,17 / 03388,,,,,,,,,,
16 / 03389,Aiur,Oritaka,FALSE,FALSE,CircuitBreaker,00:05:38,9864,3196,0.67592,0,0,0,0,0,0,/192.168.0.23,/192.168.0.44,20160926_200451,20160926_200619,17 / 03389,,,,,,,,,,
16 / 03390,Aiur,SRbotOne,SRbotOne,FALSE,CircuitBreaker,00:01:33,1044,1028,0.01531,0,0,0,0,0,0,/192.168.0.31,/192.168.0.43,20160926_200532,20160926_200718,17 / 03390,,,,,,,,,,
16 / 03391,Aiur,TerranUAB,FALSE,FALSE,CircuitBreaker,00:14:34,57495,25249,0.56084,0,0,0,0,0,0,/192.168.0.13,/192.168.0.41,20160926_200625,20160926_200915,17 / 03391,,,,,,,,,,
16 / 03392,Aiur,Tyr,FALSE,FALSE,CircuitBreaker,00:08:54,18796,550,0.97069,0,0,0,0,0,0,/192.168.0.33,/192.168.0.23,20160926_200708,20160926_200838,17 / 03392,,,,,,,,,,
16 / 03393,Aiur,Cimex,FALSE,FALSE,CircuitBreaker,00:10:35,37356,14566,0.61006,0,0,0,0,0,0,/192.168.0.44,/192.168.0.42,20160926_200748,20160926_201000,17 / 03393,,,,,,,,,,
16 / 03394,Aiur,GarmBot,FALSE,FALSE,CircuitBreaker,00:15:05,57197,21338,0.62693,0,0,0,0,0,0,/192.168.0.34,/192.168.0.31,20160926_200829,20160926_201234,17 / 03394,,,,,,,,,,
16 / 03396,Aiur,Overkill,FALSE,FALSE,CircuitBreaker,00:16:42,85530,53178,0.37825,0,0,0,0,0,0,/192.168.0.32,/192.168.0.23,20160926_201000,20160926_201334,17 / 03396,,,,,,,,,,
17 / 03590,Aiur,CruzBot,FALSE,FALSE,EmpireoftheSun,00:11:51,39533,15967,0.59609,0,0,0,0,0,0,/192.168.0.23,/192.168.0.31,20160926_230244,20160926_230509,18 / 03590,,,,,,,,,,
17 / 03592,Aiur,NUSBot,FALSE,NUSBot,EmpireoftheSun,00:04:22,4010,3087,0.23012,0,0,0,321,0,0,/192.168.0.42,/192.168.0.43,20160926_230408,20160926_230604,18 / 03592,,,,,,,,,,
17 / 03593,Aiur,Skynet,FALSE,FALSE,EmpireoftheSun,00:11:09,33175,11536,0.65225,0,0,0,13,0,0,/192.168.0.12,/192.168.0.41,20160926_230449,20160926_230712,18 / 03593,,,,,,,,,,
17 / 03599,Aiur,Oritaka,FALSE,FALSE,EmpireoftheSun,00:19:41,84772,50869,0.39993,0,0,0,0,0,0,/192.168.0.22,/192.168.0.12,20160926_230900,20160926_231348,18 / 03599,,,,,,,,,,
17 / 03600,Aiur,SRbotOne,FALSE,FALSE,EmpireoftheSun,00:16:08,63996,38061,0.40525,0,0,0,148,0,0,/192.168.0.11,/192.168.0.33,20160926_230941,20160926_231323,18 / 03600,,,,,,,,,,
17 / 03601,Aiur,TerranUAB,TerranUAB,FALSE,EmpireoftheSun,00:30:51,157007,154208,0.01783,0,0,0,49,0,0,/192.168.0.23,/192.168.0.44,20160926_231019,20160926_231828,18 / 03601,,,,,,,,,,
17 / 03602,Aiur,Tyr,FALSE,FALSE,EmpireoftheSun,00:12:47,19969,450,0.97742,0,0,0,0,0,0,/192.168.0.32,/192.168.0.42,20160926_231102,20160926_231252,18 / 03602,,,,,,,,,,
17 / 03603,Aiur,Cimex,Cimex,FALSE,EmpireoftheSun,00:08:13,14996,8326,0.44476,0,0,0,0,0,0,/192.168.0.41,/192.168.0.34,20160926_231143,20160926_231427,18 / 03603,,,,,,,,,,
17 / 03604,Aiur,GarmBot,FALSE,FALSE,EmpireoftheSun,00:12:53,63248,22800,0.6395,0,0,0,0,0,0,/192.168.0.13,/192.168.0.43,20160926_231224,20160926_231556,18 / 03604,,,,,,,,,,
17 / 03606,Aiur,Overkill,FALSE,FALSE,EmpireoftheSun,00:22:40,122260,89427,0.26855,0,0,0,0,0,0,/192.168.0.33,/192.168.0.32,20160926_231400,20160926_231911,18 / 03606,,,,,,,,,,
17 / 03607,Aiur,tscmoo,FALSE,FALSE,EmpireoftheSun,00:14:48,45764,19171,0.58108,0,0,0,0,0,0,/192.168.0.12,/192.168.0.11,20160926_231441,20160926_232024,18 / 03607,,,,,,,,,,
18 / 03800,Aiur,CruzBot,FALSE,FALSE,Fortress,00:13:10,16964,3774,0.77748,0,0,0,0,0,0,/192.168.0.13,/192.168.0.42,20160927_020121,20160927_020337,19 / 03800,,,,,,,,,,
18 / 03806,Aiur,IceBot,FALSE,FALSE,Fortress,00:12:48,54055,28677,0.46948,0,0,0,4,0,0,/192.168.0.44,/192.168.0.13,20160927_020539,20160927_020804,19 / 03806,,,,,,,,,,
18 / 03808,Aiur,LetaBot,FALSE,FALSE,Fortress,00:15:12,83250,51814,0.37761,0,0,0,0,0,0,/192.168.0.23,/192.168.0.11,20160927_020801,20160927_021056,19 / 03808,,,,,,,,,,
18 / 03809,Aiur,Oritaka,FALSE,FALSE,Fortress,00:12:15,46236,17985,0.611,0,0,0,0,0,0,/192.168.0.33,/192.168.0.44,20160927_020843,20160927_021130,19 / 03809,,,,,,,,,,
18 / 03810,Aiur,SRbotOne,FALSE,FALSE,Fortress,00:22:24,84569,84584,-1.80E-04,0,0,0,1,0,0,/192.168.0.13,/192.168.0.11,20160927_021111,20160927_021449,19 / 03810,,,,,,,,,,
18 / 03811,Aiur,TerranUAB,FALSE,TerranUAB,Fortress,00:48:40,39321,89704,-0.56165,0,0,0,62,10,0,/192.168.0.23,/192.168.0.44,20160927_021153,20160927_022450,19 / 03811,,,,,,,,,,
18 / 03812,Aiur,Tyr,FALSE,FALSE,Fortress,00:12:16,18661,450,0.97583,0,0,0,0,0,0,/192.168.0.33,/192.168.0.32,20160927_021236,20160927_021424,19 / 03812,,,,,,,,,,
18 / 03813,Aiur,Cimex,FALSE,FALSE,Fortress,00:15:55,67491,32670,0.51593,0,0,0,0,0,0,/192.168.0.31,/192.168.0.42,20160927_021317,20160927_021628,19 / 03813,,,,,,,,,,
18 / 03814,Aiur,GarmBot,FALSE,FALSE,Fortress,00:12:38,48165,16585,0.65565,0,0,0,0,0,0,/192.168.0.43,/192.168.0.34,20160927_021359,20160927_021728,19 / 03814,,,,,,,,,,
18 / 03815,Aiur,JiaBot,FALSE,FALSE,Fortress,00:11:36,44799,16075,0.64116,0,0,0,3,0,0,/192.168.0.41,/192.168.0.22,20160927_021442,20160927_021646,19 / 03815,,,,,,,,,,
18 / 03817,Aiur,tscmoo,FALSE,FALSE,Fortress,00:14:39,60243,31851,0.47128,0,0,0,0,0,0,/192.168.0.33,/192.168.0.11,20160927_021616,20160927_022438,19 / 03817,,,,,,,,,,
19 / 04010,Aiur,CruzBot,FALSE,FALSE,Python,00:08:41,23059,6835,0.70356,0,0,0,0,0,0,/192.168.0.43,/192.168.0.32,20160927_052219,20160927_052401,20 / 04010,,,,,,,,,,
19 / 04016,Aiur,IceBot,FALSE,FALSE,Python,00:10:26,38101,13349,0.64962,0,0,0,2,0,0,/192.168.0.43,/192.168.0.33,20160927_052633,20160927_052830,20 / 04016,,,,,,,,,,
19 / 04018,Aiur,LetaBot,FALSE,FALSE,Python,00:13:27,68229,37767,0.44646,0,0,0,2,0,0,/192.168.0.22,/192.168.0.12,20160927_052753,20160927_053015,20 / 04018,,,,,,,,,,
19 / 04020,Aiur,SRbotOne,FALSE,FALSE,Python,00:13:29,54638,30344,0.44463,0,0,0,5,0,0,/192.168.0.33,/192.168.0.31,20160927_052913,20160927_053138,20 / 04020,,,,,,,,,,
19 / 04021,Aiur,TerranUAB,FALSE,FALSE,Python,00:11:42,43617,23110,0.47015,0,0,0,0,0,0,/192.168.0.23,/192.168.0.43,20160927_052952,20160927_053213,20 / 04021,,,,,,,,,,
19 / 04022,Aiur,Tyr,FALSE,FALSE,Python,00:07:41,11113,450,0.95942,0,0,0,0,0,0,/192.168.0.22,/192.168.0.13,20160927_053034,20160927_053153,20 / 04022,,,,,,,,,,
19 / 04023,Aiur,Cimex,FALSE,FALSE,Python,00:12:24,39102,16603,0.57538,0,0,0,0,0,0,/192.168.0.33,/192.168.0.12,20160927_053153,20160927_053413,20 / 04023,,,,,,,,,,
19 / 04024,Aiur,GarmBot,FALSE,FALSE,Python,00:13:26,45506,13718,0.69853,0,0,0,0,0,0,/192.168.0.32,/192.168.0.31,20160927_053234,20160927_053555,20 / 04024,,,,,,,,,,
19 / 04025,Aiur,JiaBot,FALSE,FALSE,Python,00:10:48,37611,13489,0.64134,0,0,0,13,0,0,/192.168.0.22,/192.168.0.34,20160927_053325,20160927_053508,20 / 04025,,,,,,,,,,
19 / 04027,Aiur,tscmoo,FALSE,FALSE,Python,00:09:23,20475,8400,0.58971,0,0,0,0,0,0,/192.168.0.23,/192.168.0.13,20160927_053451,20160927_053818,20 / 04027,,,,,,,,,,
20 / 04220,Aiur,CruzBot,FALSE,FALSE,Benzene,00:11:37,44566,18518,0.58447,0,0,0,0,0,0,/192.168.0.12,/192.168.0.32,20160927_081023,20160927_081243,21 / 04220,,,,,,,,,,
20 / 04221,Aiur,MegaBot,FALSE,FALSE,Benzene,00:11:25,35152,14318,0.59267,0,0,0,0,0,0,/192.168.0.44,/192.168.0.33,20160927_081102,20160927_081331,21 / 04221,,,,,,,,,,
20 / 04224,Aiur,Xelnaga,FALSE,FALSE,Benzene,00:09:23,25760,10452,0.59423,0,0,0,0,0,0,/192.168.0.32,/192.168.0.41,20160927_081345,20160927_081513,21 / 04224,,,,,,,,,,
20 / 04225,Aiur,Ximp,Ximp,FALSE,Benzene,00:01:43,1116,1060,0.05013,0,0,0,0,0,0,/192.168.0.31,/192.168.0.33,20160927_081426,20160927_081612,21 / 04225,,,,,,,,,,
20 / 04226,Aiur,IceBot,FALSE,FALSE,Benzene,00:10:34,27972,11380,0.59314,0,0,0,0,0,0,/192.168.0.44,/192.168.0.34,20160927_081508,20160927_081656,21 / 04226,,,,,,,,,,
20 / 04229,Aiur,Oritaka,FALSE,FALSE,Benzene,00:09:51,33260,9328,0.71952,0,0,0,0,0,0,/192.168.0.13,/192.168.0.22,20160927_081713,20160927_081918,21 / 04229,,,,,,,,,,
20 / 04230,Aiur,SRbotOne,FALSE,FALSE,Benzene,00:21:44,96234,70492,0.26749,0,0,0,152,0,0,/192.168.0.11,/192.168.0.31,20160927_081752,20160927_082229,21 / 04230,,,,,,,,,,
20 / 04231,Aiur,TerranUAB,FALSE,FALSE,Benzene,00:08:57,23955,8425,0.64827,0,0,0,0,0,0,/192.168.0.33,/192.168.0.23,20160927_081834,20160927_082018,21 / 04231,,,,,,,,,,
20 / 04232,Aiur,Tyr,FALSE,FALSE,Benzene,00:09:42,15492,450,0.97089,0,0,0,0,0,0,/192.168.0.42,/192.168.0.34,20160927_081916,20160927_082045,21 / 04232,,,,,,,,,,
20 / 04233,Aiur,Cimex,Cimex,FALSE,Benzene,00:08:08,11791,5730,0.51399,0,0,0,0,0,0,/192.168.0.44,/192.168.0.41,20160927_081957,20160927_082234,21 / 04233,,,,,,,,,,
20 / 04234,Aiur,GarmBot,FALSE,FALSE,Benzene,00:20:28,98569,44761,0.54589,0,0,0,0,0,0,/192.168.0.32,/192.168.0.13,20160927_082039,20160927_082546,21 / 04234,,,,,,,,,,
20 / 04236,Aiur,Overkill,FALSE,FALSE,Benzene,00:27:57,119070,73836,0.37989,0,0,0,201,0,0,/192.168.0.12,/192.168.0.33,20160927_082213,20160927_083155,21 / 04236,,,,,,,,,,
20 / 04238,Aiur,ZZZKBot,FALSE,FALSE,Benzene,00:05:30,6639,1257,0.81054,0,0,0,0,0,0,/192.168.0.34,/192.168.0.44,20160927_082334,20160927_082435,21 / 04238,,,,,,,,,,
